11.25,17
11.554,15
11.858,17
12.194,6
12.514,17
12.962,12
13.298,16
13.618,15
13.954,17
14.322,4
14.658,3
14.786,16
14.914,10
15.219,15
15.587,9
15.923,0
16.291,14
16.643,8
17.027,5
17.315001,17
17.618999,0
17.747,4
17.860001,7
18.164,0
18.533001,4
18.837,2
19.093,15
19.349001,5
19.701,4
20.037001,1
20.405001,13
20.725,2
21.061001,8
21.493,16
21.844999,0
22.229,14
22.325001,9
22.437,14
22.757,15
23.093,7
23.509001,9
23.989,0
24.452999,0
24.805,7
25.157,13
25.413,3
25.764999,16
25.957001,11
26.181,17
26.565001,13
26.885,3
27.125,2
27.237,5
27.476999,8
27.621,3
27.877001,10
28.084999,0
28.533001,16
28.820999,0
29.061001,2
29.157,1
29.461,6
29.749001,0
29.957001,11
30.389,10
30.709,13
30.900999,12
31.108999,6
31.316999,17
31.541,17
31.813,5
32.325001,10
32.564999,16
32.949001,9
33.109001,0
33.317001,15
33.508999,0
33.749001,11
34.165001,13
34.356998,12
34.581001,11
34.805,5
35.044998,9
35.157001,15
35.412998,7
35.605,1
36.036999,0
36.261002,7
36.533001,0
36.820999,4
36.965,0
37.188999,4
37.445,17
37.893002,16
38.165001,9
38.421001,4
38.741001,0
38.853001,2
39.109001,0
39.333,17
39.749001,3
39.957001,11
40.308998,3
40.629002,16
40.741001,14
40.980999,6
41.188999,7
41.477001,2
41.637001,16
41.893002,8
42.117001,9
42.373001,10
42.597,17
42.853001,17
43.061001,8
43.285999,16
43.958,5
44.23,5
44.709999,15
45.174,4
45.846001,10
46.389999,6
46.630001,10
46.869999,7
47.094002,7
47.765999,9
48.245998,1
48.486,17
48.709999,3
49.062,5
49.43,5
49.846001,13
50.085999,0
50.310001,11
50.582001,6
50.806,11
51.478001,4
51.877998,6
52.181999,11
52.630001,12
53.879002,1
54.151001,0
54.567001,13
55.255001,8
56.022999,7
56.535,8
56.903,2
57.335999,1
57.799999,1
58.344002,3
59.015999,8
59.352001,1
59.703999,13
60.136002,7
61.640999,17
62.073002,11
63.673,4
64.041,13
64.489998,13
64.921997,11
65.353996,12
65.786003,4
66.538002,10
66.842003,3
67.225998,3
67.674004,16
68.393997,8
68.842003,12
69.258003,1
69.467003,12
69.707001,1
70.011002,1
70.186996,10
70.266998,7
70.619003,13
70.939003,16
71.163002,2
71.499001,4
71.962997,3
72.411003,8
72.619003,9
72.859001,11
73.098999,3
73.338997,1
73.962997,2
74.315002,7
74.731003,15
74.939003,0
75.163002,14
76.043999,1
76.396004,3
76.667999,15
77.068001,14
77.739998,3
77.947998,11
78.171997,9
78.396004,12
78.652,4
79.019997,6
79.356003,3
79.596001,7
79.835999,11
80.059998,7
80.316002,0
80.603996,16
80.844002,7
81.484001,0
81.835999,10
82.188004,7
82.603996,12
83.244003,12
83.643997,4
83.676003,3
84.028,1
84.508003,11
85.227997,9
85.468002,16
85.660004,0
85.900002,9
86.139999,0
86.428001,10
86.540001,13
86.828003,16
87.099998,15
87.356003,7
87.612,3
87.867996,5
88.108002,8
88.332001,13
88.987999,1
89.260002,11
89.5,1
89.708,5
89.931999,1
90.155998,12
91.084,9
91.276001,1
91.5,12
91.708,10
91.916,9
92.171997,13
92.717003,5
92.941002,11
93.165001,3
93.420998,12
93.661003,16
93.917,10
94.077003,10
94.364998,15
94.621002,8
94.892998,10
95.084999,5
95.324997,16
95.549004,4
95.773003,15
96.028999,11
96.492996,13
96.941002,15
97.181,14
97.389,10
97.612999,12
97.917,10
98.429001,7
98.653,2
98.861,13
99.053001,14
99.245003,11
99.532997,5
100.268997,5
100.445,16
100.668999,6
100.941002,9
101.165001,12
101.404999,1
105.212997,10
105.436996,10
105.581001,3
105.677002,2
105.885002,13
106.095001,0
106.399002,9
106.558998,7
106.654999,1
106.927002,15
107.167,1
107.390999,12
107.518997,8
107.630997,12
107.887001,9
108.095001,0
108.319,12
108.415001,8
108.558998,6
108.799004,3
109.007004,10
109.231003,16
109.359001,2
109.471001,10
109.726997,12
109.950996,7
110.175003,0
110.303001,17
110.415001,13
110.654999,15
110.878998,13
111.102997,8
111.231003,12
111.359001,15
111.598999,11
111.806999,8
112.046997,0
112.223,8
112.303001,11
112.591003,3
112.878998,12
113.198997,7
113.439003,10
113.710999,10
113.855003,15
114.046997,16
114.319,8
114.703003,5
115.023003,6
115.278999,16
115.551003,15
115.710999,9
115.918999,7
116.223,6
116.623001,11
116.927002,14
117.198997,9
117.455002,3
117.614998,1
117.855003,12
118.126999,10
118.511002,6
118.799004,13
119.119003,12
119.375,2
119.487,10
119.727997,11
120,13
120.431999,15
120.736,17
120.975998,4
121.248001,4
121.391998,17
121.632004,3
121.872002,2
122.272003,11
122.575996,11
122.848,2
123.136002,11
123.264,9
123.503998,9
123.744003,3
124.143997,7
124.463997,7
124.751999,16
125.008003,9
125.152,1
125.391998,11
125.632004,14
126.015999,12
126.288002,7
126.559998,13
126.816002,2
126.975998,3
127.199997,10
127.456001,7
127.760002,12
128.080002,14
128.335999,7
128.559998,10
128.783997,9
128.912003,13
128.992004,5
129.167999,12
129.343994,12
129.503998,14
129.679993,14
129.807999,9
129.888,4
130.048004,11
130.128006,8
130.304001,0
130.399994,13
130.639999,15
130.800003,9
130.912003,4
131.104004,6
131.264008,4
131.423996,3
131.647995,2
131.744003,6
131.856003,8
132,16
132.095993,1
132.287994,4
132.496002,0
132.608002,15
132.688004,15
132.832001,9
132.927994,11
133.136002,17
133.343994,11
133.520004,12
133.584,3
133.744003,15
134.016006,1
134.287994,12
134.464005,14
134.912003,9
135.248001,15
135.391998,13
135.615997,6
135.807999,15
136.031998,13
136.240005,0
136.352005,4
136.447998,11
136.559998,3
136.656006,4
136.880997,17
137.136993,8
137.296997,12
137.505005,13
137.712997,5
137.904999,1
138.145004,0
138.289001,4
138.513,3
138.688995,5
138.848999,7
139.089005,5
139.233002,2
139.360992,7
139.488998,9
139.649994,17
139.906006,3
140.082001,11
140.274002,2
140.481995,11
140.673996,2
140.882004,8
141.009995,9
141.25,7
141.362,3
141.570007,0
141.794006,5
142.033997,15
142.434006,3
142.753998,7
143.089996,11
143.378006,6
143.585999,16
143.761993,16
144.001999,17
144.289993,5
144.593994,2
145.233994,4
145.473999,0
145.873993,14
146.369995,14
147.042007,16
147.201996,1
147.330002,8
147.522003,4
147.826004,13
148.289993,4
148.947006,14
149.906998,4
150.307007,2
150.723007,8
151.139008,9
151.378998,3
151.522995,6
151.667007,6
152.050995,6
152.787003,17
153.026993,7
153.475998,3
153.891998,0
154.612,8
154.755997,6
154.867996,8
155.059998,16
155.380005,15
155.587997,14
155.828003,5
156.436005,6
156.675995,2
157.427994,15
157.779999,7
158.164001,11
158.580002,15
159.091995,9
159.587997,2
160.259995,0
160.595993,9
160.979996,3
161.444,9
162.195999,9
162.531998,14
162.852997,11
163.285004,13
163.973999,4
164.358002,13
164.901993,3
165.365997,5
165.862,1
166.261993,0
166.630005,9
167.078003,0
167.718002,13
168.182007,15
168.694,5
169.126007,12
169.718002,10
169.925995,17
170.294006,10
170.806,14
171.509995,15
171.957993,4
172.406006,2
172.806,2
172.966003,4
173.238007,8
173.669998,11
173.910004,6
174.358002,1
174.582001,3
174.998993,12
175.223007,1
175.703003,8
175.942993,6
176.423004,2
176.630997,6
177.126999,4
177.399002,6
177.847,3
178.087006,12
178.582993,7
178.791,16
179.287003,13
179.494995,0
179.975006,5
180.119003,6
180.375,8
180.550995,9
180.854996,2
181.031006,6
181.414993,14
181.606995,8
181.895004,4
182.087006,11
182.375,15
182.552002,4
182.856003,5
183.063995,7
183.367996,10
183.544006,13
183.832001,16
184.024002,12
184.296005,3
184.472,11
184.727997,9
184.888,2
185.160004,6
185.367996,0
185.559998,7
185.815994,6
186.296005,11
186.408005,13
186.839996,4
187.175995,6
187.416,14
187.735992,15
187.815994,13
188.104004,4
188.328003,13
188.615997,7
188.839996,15
189.080002,2
189.335999,8
189.591995,14
190.296005,0
190.615997,9
190.951996,8
191.399994,13
192.072006,3
192.455994,3
192.824005,15
193.255997,2
193.960007,16
194.199997,10
194.455994,7
194.727997,15
194.951996,0
195.272003,13
195.432007,0
195.720001,4
195.944,8
196.167999,13
196.391998,11
196.632004,13
196.856003,4
197.095993,6
197.768005,10
198.087997,6
198.199997,14
198.535995,5
198.824005,16
199.591995,3
199.944,13
200.136002,7
200.343994,16
200.744003,3
201.464005,11
201.895996,11
202.119995,15
202.423996,12
202.759995,6
202.904007,5
203.160004,14
203.399994,9
203.608002,1
203.848007,4
204.072006,8
204.279999,17
204.552002,15
205.192001,12
205.432007,5
205.703995,8
205.895996,0
206.423996,6
207.128006,2
207.367996,9
207.591995,7
207.800003,12
208.056,2
208.311996,1
209,5
209.240005,11
209.432007,16
209.688004,8
209.927994,0
210.199997,9
210.488007,16
210.727997,14
210.951996,11
211.160004,5
211.432007,12
211.623993,15
211.992004,7
212.744003,12
213.160004,10
213.384003,13
213.880005,4
214.824005,15
215.016006,17
215.240005,5
215.688004,0
216.455994,10
216.727997,9
216.919998,10
217.143997,6
217.384003,6
217.576004,13
217.880005,9
218.167999,12
218.408005,16
218.664001,15
218.807999,2
219.112,10
219.352005,5
219.511993,5
219.735992,6
219.912003,3
220.216003,4
220.488007,15
220.679993,11
220.856003,0
221.175995,2
221.367996,4
221.559998,1
221.735992,0
222.024002,7
222.184006,9
222.440002,14
222.615997,15
222.871994,14
223.112,11
223.272003,17
223.464005,9
223.591995,10
223.703995,16
223.944,4
224.119995,2
224.279999,14
224.423996,11
224.567993,0
224.664001,17
224.968002,17
225.063995,6
225.304001,5
225.464005,5
225.559998,16
225.751999,8
225.912003,16
225.992004,2
226.216003,5
226.360001,4
226.455994,14
226.600006,13
226.776001,10
226.936005,7
227.128006,6
227.207993,1
227.367996,4
227.591995,10
227.688004,16
227.848007,8
228.039993,2
228.151993,16
228.248001,3
228.391998,3
228.647995,10
228.792007,14
228.936005,0
229.031998,5
229.207993,10
229.320007,2
229.511993,16
229.639999,8
229.751999,9
229.944,2
230.104004,8
230.343994,1
230.584,10
230.647995,5
230.776001,11
230.919998,13
231.080002,3
231.160004,17
231.335999,3
231.511993,14
231.591995,4
231.848007,6
231.975998,1
232.231995,0
232.472,4
232.695999,14
232.936005,15
233.143997,1
233.335999,9
233.559998,10
233.800003,7
234.024002,11
234.199997,1
234.472,2
234.824005,15
234.951996,2
235.207993,12
235.464005,14
235.703995,14
235.800003,16
236.039993,0
236.264008,15
236.503998,6
236.712006,14
236.904007,8
237.112,14
237.367996,17
237.639999,11
237.863998,11
238.136002,12
238.311996,13
238.520004,3
238.759995,17
239,16
239.192001,17
239.399994,6
239.641006,14
239.865005,17
240.104996,17
240.360992,14
240.632996,6
240.873001,8
241.128998,2
241.337006,12
241.513,13
241.800995,5
242.009003,3
242.201004,8
242.345001,6
242.425003,0
242.617996,11
242.809998,16
243.018005,3
243.242004,8
243.466003,6
243.690002,6
243.897995,0
244.138,14
244.410004,14
244.602005,9
244.841995,8
245.082001,16
245.337997,15
245.578003,2
245.802002,14
246.057999,2
246.266006,8
246.522003,5
246.729996,8
246.953995,15
247.274002,6
247.466003,3
247.690002,12
247.897995,1
248.121994,1
248.345993,8
248.537994,12
248.841995,12
249.033997,3
249.289993,9
249.481995,1
249.738007,14
249.977997,3
250.201996,2
250.425995,17
250.697998,5
250.921997,15
251.145996,17
251.369995,17
251.610001,14
251.882004,16
252.089996,13
252.347,11
252.602997,5
252.875,17
253.067001,11
253.291,8
253.531006,9
253.802994,11
254.026993,0
254.266998,5
254.507004,2
254.794998,9
255.082993,12
255.291,2
255.403,17
255.514999,0
255.738998,3
256.027008,4
256.218994,15
256.363007,11
256.683014,7
256.923004,16
257.178986,5
257.450989,4
257.707001,17
257.931,8
258.187012,3
258.459015,9
258.699005,5
258.923004,15
259.050995,4
259.388,14
259.627991,4
259.884003,14
260.140015,2
260.428009,0
260.652008,3
260.859985,8
261.084015,6
261.308014,14
261.548004,11
261.772003,0
261.996002,2
262.235992,0
262.444,9
262.667999,14
262.891998,4
