6.505,1
6.776999,6
7.193,2
7.705,11
8.233,1
8.681,16
9.193,8
9.721,8
10.201,15
10.681,1
11.097,10
11.577,15
12.184999,12
13.257,0
13.561,10
13.721,15
13.849,15
14.089,11
14.217,11
14.345,15
14.728999,1
15.096999,11
15.289001,17
15.449,5
15.737,9
16.249001,16
16.809,11
17.257,0
17.769001,16
18.281,5
18.825001,8
19.305,17
19.449001,3
19.689001,15
20.265001,4
20.777,2
21.257,0
21.401001,6
21.577002,10
21.849001,12
22.313002,1
22.809,2
23.257,11
23.561001,3
23.833,13
24.281,2
24.793001,9
25.273001,14
25.577002,12
25.849001,7
26.297001,12
26.809,4
27.274,6
27.530001,4
27.85,10
28.266001,12
28.730001,6
29.226,17
29.498001,12
29.77,16
30.298,5
30.826,4
31.242001,6
31.386002,4
31.546001,7
31.802002,12
32.234001,9
32.714001,17
33.226002,9
33.354,16
33.546001,14
33.818001,5
34.313999,16
34.778,6
35.209999,8
35.338001,12
35.514,7
35.785999,11
36.298,14
36.762001,8
37.242001,16
37.577999,12
37.785999,7
38.266003,5
38.778,4
39.194,16
39.338001,14
39.514,1
39.785999,1
40.266003,5
40.746002,12
41.226002,6
41.434002,9
41.785999,9
42.266003,11
42.698002,1
43.209999,8
43.419003,12
43.739002,14
44.284,17
44.796001,4
45.260002,0
45.484001,16
45.788002,12
46.251999,1
46.540001,2
46.812,14
47.02,7
47.308002,16
47.563999,3
47.804001,13
48.077,7
48.301003,6
48.525002,1
48.764999,13
48.989002,11
49.277,7
49.549,9
49.805,2
50.061001,15
50.301003,5
50.573002,17
50.797001,1
51.053001,15
51.277,16
51.485001,8
51.741001,16
51.997002,2
52.237,3
52.764999,1
53.246002,5
53.790001,15
54.862,1
55.278,12
55.406002,15
55.549999,9
55.822002,4
56.846001,5
57.310001,6
57.549999,17
57.822002,15
58.894001,4
59.294003,0
59.534,7
59.757999,14
60.846001,9
61.278,17
61.534,1
61.838001,16
62.285999,6
62.558002,7
62.654003,11
62.878002,2
63.198002,10
64.301994,3
64.765999,8
65.278,13
65.806999,5
66.254997,5
66.718994,12
67.278999,0
67.758995,14
68.238998,9
68.494995,0
68.735001,15
68.974998,9
69.278999,14
69.550995,10
69.774994,5
70.030998,12
70.302994,10
70.558998,13
70.718994,10
70.959,7
71.230995,9
71.534996,10
71.822998,0
72.014999,7
72.286995,8
72.558998,2
72.814995,7
73.070999,9
73.310997,14
73.518997,7
73.774994,11
74.014999,4
74.319,4
74.606995,3
74.766998,14
75.022995,8
75.263,17
75.454994,16
75.710999,15
75.982994,13
76.350998,5
76.542999,10
76.830994,1
77.055,2
77.278999,6
77.534996,14
77.774994,5
78.014999,5
78.446999,12
78.654999,4
78.830994,13
79.086998,17
79.342995,16
79.774994,16
80.238998,12
80.750999,16
81.246994,8
81.774994,5
82.254997,16
82.527,2
82.830994,13
83.167,7
83.774994,17
84.238998,8
84.702995,5
85.230995,13
85.710999,10
86.286995,8
86.639,14
86.894997,7
87.182999,13
87.727997,10
88.287994,2
88.736,13
89.247993,5
89.727997,0
90.255997,16
90.511993,6
90.655998,2
90.927994,15
91.215996,1
91.792,4
92.287994,11
92.767998,14
93.264,13
93.792,3
94.271996,5
94.767998,7
95.295998,9
95.775993,2
96.239998,16
96.767998,17
97.231995,15
97.519997,4
97.807999,12
98.239998,9
98.719994,16
99.231995,13
99.535995,6
99.792,11
100.239998,13
100.751999,11
101.199997,11
101.455994,16
101.775993,1
102.287994,6
102.767998,9
103.264,17
103.503998,10
103.823997,4
104.239998,11
104.719994,5
105.231995,2
105.487999,11
105.807999,2
106.255997,13
106.767998,17
107.264,3
107.503998,4
107.807999,13
108.287994,10
108.815994,13
109.264,6
109.455994,11
109.792,6
110.271996,16
110.559998,17
110.832001,11
111.056,11
111.295998,7
111.535995,1
111.792,11
112.031998,9
112.303993,11
112.528,9
112.799995,5
113.056,7
113.279999,0
113.551994,9
113.792,7
114.031998,11
114.287994,15
114.528,1
114.783997,12
115.023994,11
115.264,8
115.567993,7
115.823997,8
116.031998,11
116.287994,11
116.511993,17
116.783997,14
117.056,13
117.295998,1
117.535995,11
117.775993,11
118,9
118.303993,12
118.528,3
118.783997,7
119.039993,9
119.295998,4
119.535995,12
119.792,16
120.031998,7
120.287994,0
120.528,8
120.783997,0
121.039993,2
121.295998,3
121.551994,6
121.823997,13
122.063995,16
122.287994,3
122.543999,7
122.783997,17
123.023994,7
123.295998,3
123.535995,16
123.775993,11
124.063995,12
124.271996,2
124.511993,14
124.751999,11
124.975998,9
125.247993,7
125.487999,10
125.727997,16
125.983994,5
126.304001,11
126.703995,9
126.927994,1
127.136002,5
127.375992,5
127.584,3
127.791992,12
128.015991,5
128.335999,0
128.576004,11
128.783997,17
129.024002,0
129.29599,12
129.520004,11
129.791992,4
130.015991,7
130.319992,12
130.528,3
130.655991,8
130.895996,10
131.151993,4
132.815994,0
133.279999,13
133.552994,1
133.80899,5
134.848999,9
135.296997,3
135.569,3
135.856995,2
136.817001,8
137.313004,12
137.552994,10
137.841003,9
138.832993,4
139.264999,9
139.520996,8
139.856995,8
140.832993,11
141.280991,14
141.569,7
141.841003,7
142.272995,0
142.97699,3
143.330002,9
143.746002,17
144.289993,13
144.785995,2
145.265991,4
145.809998,14
146.274002,5
146.770004,11
147.233994,2
147.746002,4
148.289993,11
148.802002,16
149.298004,15
149.778992,3
150.291,15
150.770996,17
151.250992,8
151.731003,7
152.242996,13
152.770996,0
153.266998,17
153.794998,14
154.259003,4
154.738998,13
155.235001,6
155.778992,17
156.291,17
156.75499,14
157.266998,11
157.763,4
